,inflow_cfs,outflow_cfs,storage_af
2018-10-08,888.0,1753.0,454304.0
2018-10-09,705.0,1820.0,451984.0
2018-10-10,658.0,1911.0,449445.0
2018-10-11,671.0,2172.0,446409.0
2018-10-12,937.0,1756.0,444706.0
2018-10-13,922.0,1922.0,442633.0
2018-10-14,982.0,1852.0,440800.0
2018-10-15,841.0,1816.0,438750.0
2018-10-16,552.0,2070.0,435675.0
2018-10-17,504.0,1854.0,432916.0
2018-10-18,492.0,1913.0,430020.0
2018-10-19,750.0,1879.0,427704.0
2018-10-20,819.0,1825.0,425627.0
2018-10-21,768.0,1796.0,423550.0
2018-10-22,746.0,2075.0,420900.0
2018-10-23,544.0,2213.0,417570.0
2018-10-24,469.0,1816.0,414879.0
2018-10-25,583.0,1956.0,411925.0
2018-10-26,783.0,1747.0,409965.0
2018-10-27,779.0,1951.0,407585.0
2018-10-28,850.0,1949.0,405360.0
2018-10-29,770.0,1954.0,402938.0
2018-10-30,587.0,2261.0,399549.0
2018-10-31,508.0,1763.0,397019.0
2018-11-01,520.0,2263.0,393531.0
2018-11-02,684.0,2146.0,390549.0
2018-11-03,924.0,2307.0,387778.0
2018-11-04,661.0,2087.0,384886.0
2018-11-05,460.0,2105.0,381547.0
2018-11-06,398.0,2061.0,378222.0
2018-11-07,364.0,1999.0,374921.0
2018-11-08,624.0,2101.0,371894.0
2018-11-09,463.0,1943.0,368954.0
2018-11-10,646.0,2383.0,365501.0
2018-11-11,774.0,2227.0,362594.0
2018-11-12,472.0,1967.0,359624.0
2018-11-13,625.0,1847.0,357196.0
2018-11-14,900.0,2283.0,354448.0
2018-11-15,884.0,2100.0,352036.0
2018-11-16,747.0,2401.0,348751.0
2018-11-17,1052.0,2017.0,346546.0
2018-11-18,1029.0,2289.0,344047.0
2018-11-19,424.0,1585.0,341736.0
2018-11-20,975.0,2177.0,339318.0
2018-11-21,918.0,1882.0,337405.0
2018-11-22,1171.0,1607.0,336541.0
2018-11-23,1191.0,1938.0,335059.0
2018-11-24,1959.0,1647.0,335677.0
2018-11-25,1465.0,2080.0,334445.0
2018-11-26,747.0,1756.0,332432.0
2018-11-27,952.0,1843.0,330664.0
2018-11-28,893.0,1939.0,328590.0
2018-11-29,2242.0,1996.0,329078.0
2018-11-30,2648.0,1967.0,330420.0
2018-12-01,2175.0,1898.0,330969.0
2018-12-02,2092.0,2238.0,330664.0
2018-12-03,2060.0,1956.0,330847.0
2018-12-04,1876.0,1501.0,331579.0
2018-12-05,1675.0,2346.0,330237.0
2018-12-06,1500.0,2261.0,328712.0
2018-12-07,1709.0,1945.0,328228.0
2018-12-08,1665.0,1902.0,327746.0
2018-12-09,1412.0,2074.0,326421.0
2018-12-10,1728.0,1965.0,325939.0
2018-12-11,1782.0,2020.0,325456.0
2018-12-12,1481.0,2285.0,323829.0
2018-12-13,1353.0,1955.0,322624.0
2018-12-14,1546.0,2054.0,321612.0
2018-12-15,1362.0,1990.0,320362.0
2018-12-16,1673.0,1823.0,320065.0
2018-12-17,1687.0,1875.0,319648.0
2018-12-18,1587.0,1813.0,319172.0
2018-12-19,1194.0,1642.0,318279.0
2018-12-20,1321.0,2159.0,316613.0
2018-12-21,1294.0,2094.0,315026.0
2018-12-22,1323.0,2005.0,313674.0
2018-12-23,1390.0,2042.0,312380.0
2018-12-24,1321.0,1884.0,311263.0
2018-12-25,3359.0,1877.0,314203.0
2018-12-26,2111.0,1785.0,314849.0
2018-12-27,2068.0,1860.0,315261.0
2018-12-28,1653.0,1799.0,314967.0
2018-12-29,1598.0,2011.0,314144.0
2018-12-30,1518.0,1842.0,313497.0
2018-12-31,1197.0,2143.0,311616.0
2019-01-01,1121.0,1683.0,310502.0
2019-01-02,1723.0,2043.0,309863.0
2019-01-03,1317.0,2011.0,308470.0
2019-01-04,1803.0,2089.0,307890.0
2019-01-05,1843.0,1755.0,308064.0
2019-01-06,2370.0,2107.0,308586.0
2019-01-07,4224.0,1540.0,313909.0
2019-01-08,3569.0,1546.0,317922.0
2019-01-09,3020.0,1940.0,320065.0
2019-01-10,5003.0,1858.0,326300.0
2019-01-11,3817.0,1947.0,329993.0
2019-01-12,2976.0,1736.0,332432.0
2019-01-13,2593.0,1814.0,333957.0
2019-01-14,2452.0,1923.0,334998.0
2019-01-15,3575.0,2082.0,337960.0
2019-01-16,8750.0,1845.0,351657.0
2019-01-17,23732.0,1000.0,396745.0
2019-01-18,11127.0,1806.0,415233.0
2019-01-19,6931.0,1689.0,425627.0
2019-01-20,8355.0,1998.0,438237.0
2019-01-21,14293.0,1713.0,463190.0
2019-01-22,8510.0,1593.0,476875.0
2019-01-23,6268.0,2161.0,485012.0
2019-01-24,5388.0,1994.0,491738.0
2019-01-25,4771.0,2113.0,497011.0
2019-01-26,4018.0,1899.0,501214.0
2019-01-27,3943.0,1733.0,505592.0
2019-01-28,4353.0,1892.0,510474.0
2019-01-29,3599.0,1894.0,513856.0
2019-01-30,4129.0,1848.0,518380.0
2019-01-31,3844.0,1752.0,522524.0
2019-02-01,3745.0,2060.0,525867.0
2019-02-02,5530.0,1764.0,533337.0
2019-02-03,9315.0,1775.0,548293.0
2019-02-04,15536.0,1522.0,576090.0
2019-02-05,11073.0,1729.0,594617.0
2019-02-06,7631.0,1800.0,606177.0
2019-02-07,6802.0,3617.0,612494.0
2019-02-08,6828.0,4799.0,616519.0
2019-02-09,6671.0,6807.0,616250.0
2019-02-10,10146.0,7660.0,621181.0
2019-02-11,6743.0,8054.0,618581.0
2019-02-12,5674.0,12689.0,604666.0
2019-02-13,11376.0,17280.0,592955.0
2019-02-14,37454.0,19448.0,628669.0
2019-02-15,30615.0,19479.0,650757.0
2019-02-16,17814.0,19204.0,647999.0
2019-02-17,13552.0,18444.0,638296.0
2019-02-18,10439.0,14758.0,629663.0
2019-02-19,9301.0,11509.0,625236.0
2019-02-20,8458.0,10029.0,622078.0
2019-02-21,8013.0,9140.0,619837.0
2019-02-22,7395.0,9222.0,616160.0
2019-02-23,6938.0,9169.0,611693.0
2019-02-24,6632.0,9132.0,606711.0
2019-02-25,7609.0,9040.0,603872.0
2019-02-26,14706.0,17064.0,599195.0
2019-02-27,19333.0,20712.0,596459.0
2019-02-28,18678.0,17874.0,598048.0
2019-03-01,14374.0,17330.0,592167.0
2019-03-02,12415.0,12989.0,591029.0
2019-03-03,18226.0,13160.0,601048.0
2019-03-04,20410.0,13514.0,614726.0
2019-03-05,15493.0,13549.0,618581.0
2019-03-06,18533.0,14449.0,626682.0
2019-03-07,26110.0,14947.0,648824.0
2019-03-08,20150.0,14908.0,659165.0
2019-03-09,14960.0,15128.0,658795.0
2019-03-10,12605.0,14963.0,654083.0
2019-03-11,9726.0,14480.0,644606.0
2019-03-12,8854.0,11797.0,638660.0
2019-03-13,7955.0,10192.0,634109.0
2019-03-14,7426.0,9057.0,630838.0
2019-03-15,7234.0,7899.0,629483.0
2019-03-16,7176.0,6712.0,630386.0
2019-03-17,7308.0,5990.0,632743.0
2019-03-18,7575.0,5675.0,636476.0
2019-03-19,7747.0,5055.0,641671.0
2019-03-20,8183.0,4761.0,648458.0
2019-03-21,8044.0,4811.0,654822.0
2019-03-22,7872.0,5166.0,660189.0
2019-03-23,10811.0,5028.0,671659.0
2019-03-24,9571.0,4857.0,680960.0
2019-03-25,8007.0,5057.0,686812.0
2019-03-26,7535.0,4853.0,692132.0
2019-03-27,7443.0,5229.0,696504.0
2019-03-28,10432.0,4907.0,707420.0
2019-03-29,10383.0,5392.0,717256.0
2019-03-30,9108.0,4908.0,725498.0
2019-03-31,9399.0,4723.0,734669.0
2019-04-01,8462.0,5246.0,741047.0
2019-04-02,11329.0,4915.0,753769.0
2019-04-03,13482.0,5179.0,770204.0
2019-04-04,12394.0,8278.0,778334.0
2019-04-05,12096.0,10166.0,782163.0
2019-04-06,10450.0,10275.0,782465.0
2019-04-07,10334.0,9895.0,783271.0
2019-04-08,11746.0,9861.0,786910.0
2019-04-09,15247.0,9687.0,797778.0
2019-04-10,13022.0,9857.0,803902.0
2019-04-11,11488.0,9986.0,806767.0
2019-04-12,10031.0,9807.0,807076.0
2019-04-13,9109.0,9935.0,805331.0
2019-04-14,9055.0,9859.0,803596.0
2019-04-15,10154.0,9845.0,804208.0
2019-04-16,10130.0,9037.0,806357.0
2019-04-17,8916.0,8092.0,807897.0
2019-04-18,9974.0,7579.0,812519.0
2019-04-19,10312.0,7451.0,818078.0
2019-04-20,10674.0,7244.0,824691.0
2019-04-21,9348.0,7108.0,828943.0
2019-04-22,9902.0,7435.0,833619.0
2019-04-23,9874.0,7498.0,838201.0
2019-04-24,10744.0,7200.0,845100.0
2019-04-25,11928.0,6871.0,854972.0
2019-04-26,12214.0,7073.0,865002.0
2019-04-27,10258.0,7177.0,870938.0
2019-04-28,10172.0,7158.0,876784.0
2019-04-29,10084.0,7163.0,882437.0
2019-04-30,9520.0,7186.0,886926.0
2019-05-01,8668.0,7174.0,889706.0
2019-05-02,8241.0,7391.0,891210.0
2019-05-03,8438.0,7649.0,892607.0
2019-05-04,8201.0,7946.0,892929.0
2019-05-05,8053.0,7957.0,892929.0
2019-05-06,8920.0,8863.0,892929.0
2019-05-07,9027.0,8913.0,893037.0
2019-05-08,9727.0,8970.0,894433.0
2019-05-09,10776.0,8957.0,897871.0
2019-05-10,10373.0,8714.0,900991.0
2019-05-11,9876.0,8272.0,904015.0
2019-05-12,9726.0,8271.0,906716.0
2019-05-13,10028.0,8679.0,909200.0
2019-05-14,10056.0,9000.0,911145.0
2019-05-15,10238.0,8979.0,913643.0
2019-05-16,12782.0,8950.0,921243.0
2019-05-17,11654.0,9381.0,925716.0
2019-05-18,10286.0,10066.0,926152.0
2019-05-19,11269.0,9480.0,929536.0
2019-05-20,8359.0,8759.0,928663.0
2019-05-21,8425.0,9214.0,927026.0
2019-05-22,10643.0,10383.0,927462.0
2019-05-23,9641.0,10192.0,926262.0
2019-05-24,8676.0,8563.0,926371.0
2019-05-25,7749.0,7731.0,926371.0
2019-05-26,8801.0,7783.0,928226.0
2019-05-27,9471.0,7758.0,931610.0
2019-05-28,8337.0,7834.0,932593.0
2019-05-29,7943.0,7978.0,932156.0
2019-05-30,8653.0,8076.0,933141.0
2019-05-31,8975.0,8238.0,934568.0
2019-06-01,10521.0,7921.0,939726.0
2019-06-02,11633.0,8097.0,946546.0
2019-06-03,12431.0,8605.0,953939.0
2019-06-04,12897.0,11734.0,956042.0
2019-06-05,13197.0,12800.0,956597.0
2019-06-06,13943.0,13360.0,957484.0
2019-06-07,13523.0,13842.0,956597.0
2019-06-08,11446.0,15355.0,948532.0
2019-06-09,10665.0,15117.0,939507.0
2019-06-10,9630.0,14695.0,929209.0
2019-06-11,9273.0,12881.0,921786.0
2019-06-12,9664.0,10888.0,919072.0
2019-06-13,9462.0,9503.0,918746.0
2019-06-14,9376.0,8005.0,921243.0
2019-06-15,9155.0,7892.0,923533.0
2019-06-16,8876.0,7895.0,925279.0
2019-06-17,8633.0,7872.0,926589.0
2019-06-18,8023.0,7409.0,927571.0
2019-06-19,7714.0,6369.0,929973.0
2019-06-20,7467.0,6526.0,931610.0
2019-06-21,6873.0,5638.0,933800.0
2019-06-22,6855.0,5873.0,935446.0
2019-06-23,6297.0,5834.0,936104.0
2019-06-24,4873.0,5956.0,933690.0
2019-06-25,4958.0,5421.0,932484.0
2019-06-26,3582.0,5315.0,928772.0
2019-06-27,3905.0,4802.0,926807.0
2019-06-28,4265.0,5469.0,924188.0
2019-06-29,4145.0,5094.0,922113.0
2019-06-30,4064.0,4880.0,920266.0
2019-07-01,3642.0,5275.0,916791.0
2019-07-02,3102.0,5286.0,912231.0
2019-07-03,4015.0,5156.0,909740.0
2019-07-04,3498.0,5293.0,905960.0
2019-07-05,3159.0,4951.0,902179.0
2019-07-06,3526.0,5252.0,898516.0
2019-07-07,3331.0,5264.0,894433.0
2019-07-08,3524.0,4490.0,892285.0
2019-07-09,3242.0,4443.0,889706.0
2019-07-10,3197.0,4065.0,887781.0
2019-07-11,3021.0,4302.0,885002.0
2019-07-12,3103.0,4387.0,882224.0
2019-07-13,3309.0,4314.0,879979.0
2019-07-14,2802.0,4333.0,876677.0
2019-07-15,2748.0,4286.0,873383.0
2019-07-16,2879.0,4253.0,870406.0
2019-07-17,3118.0,4398.0,867645.0
2019-07-18,3358.0,3765.0,866588.0
2019-07-19,2956.0,3697.0,864896.0
2019-07-20,2669.0,4000.0,862041.0
2019-07-21,2897.0,3642.0,860350.0
2019-07-22,3599.0,3530.0,860244.0
2019-07-23,2838.0,4030.0,857601.0
2019-07-24,2457.0,3555.0,855182.0
2019-07-25,2567.0,4085.0,851923.0
2019-07-26,3004.0,3717.0,850240.0
2019-07-27,2994.0,3773.0,848453.0
2019-07-28,2908.0,3866.0,846249.0
2019-07-29,2528.0,3703.0,843636.0
2019-07-30,2542.0,3699.0,841128.0
2019-07-31,2375.0,3792.0,838097.0
2019-08-01,2588.0,3788.0,835490.0
2019-08-02,2784.0,3938.0,832996.0
2019-08-03,3347.0,3597.0,832268.0
2019-08-04,2954.0,3941.0,830086.0
2019-08-05,2739.0,3694.0,828008.0
2019-08-06,2263.0,3760.0,824794.0
2019-08-07,2409.0,3741.0,821901.0
2019-08-08,2173.0,3620.0,818801.0
2019-08-09,1917.0,3860.0,814778.0
2019-08-10,2233.0,3739.0,811594.0
2019-08-11,2356.0,3706.0,808719.0
2019-08-12,2179.0,3731.0,805433.0
2019-08-13,2684.0,3760.0,803085.0
2019-08-14,2518.0,3834.0,800227.0
2019-08-15,2974.0,3824.0,798288.0
2019-08-16,2181.0,3893.0,794618.0
2019-08-17,2377.0,3783.0,791575.0
2019-08-18,2038.0,3782.0,787924.0
2019-08-19,2218.0,3708.0,784783.0
2019-08-20,2214.0,3709.0,781659.0
2019-08-21,2279.0,3612.0,778837.0
2019-08-22,2667.0,3732.0,776520.0
2019-08-23,2994.0,3696.0,774909.0
2019-08-24,3028.0,3678.0,773407.0
2019-08-25,2576.0,3826.0,770704.0
2019-08-26,2473.0,3777.0,767901.0
2019-08-27,2349.0,3696.0,764999.0
2019-08-28,2422.0,3804.0,762015.0
2019-08-29,2330.0,3444.0,759628.0
2019-08-30,2462.0,3689.0,757043.0
2019-08-31,2910.0,3631.0,755451.0
2019-09-01,2936.0,3888.0,753374.0
2019-09-02,2865.0,3809.0,751299.0
2019-09-03,2252.0,3861.0,747938.0
2019-09-04,2269.0,3859.0,744583.0
2019-09-05,2141.0,3618.0,741440.0
2019-09-06,1851.0,3697.0,737610.0
2019-09-07,1946.0,3249.0,734865.0
2019-09-08,2002.0,3108.0,732523.0
2019-09-09,1568.0,2176.0,731254.0
2019-09-10,2090.0,2984.0,729205.0
2019-09-11,1577.0,2698.0,726961.0
2019-09-12,2353.0,2716.0,725985.0
2019-09-13,2087.0,2819.0,724334.0
2019-09-14,2227.0,2567.0,723462.0
2019-09-15,2309.0,2551.0,722783.0
2019-09-16,2202.0,2936.0,721328.0
2019-09-17,1940.0,2178.0,720844.0
2019-09-18,2209.0,2262.0,720650.0
2019-09-19,2456.0,2383.0,720553.0
2019-09-20,2246.0,2423.0,720165.0
2019-09-21,2416.0,2217.0,720456.0
2019-09-22,2291.0,2630.0,719680.0
2019-09-23,2123.0,2213.0,719292.0
2019-09-24,2148.0,1975.0,719583.0
2019-09-25,2211.0,2408.0,719098.0
2019-09-26,2796.0,2133.0,720068.0
2019-09-27,2067.0,2155.0,719874.0
2019-09-28,1393.0,2267.0,718128.0
2019-09-29,1878.0,2651.0,716480.0
2019-09-30,1744.0,2960.0,713972.0
2019-10-01,1516.0,3169.0,710599.0
2019-10-02,1266.0,3125.0,706842.0
2019-10-03,931.0,2905.0,702819.0
2019-10-04,1375.0,2997.0,699469.0
2019-10-05,1191.0,3124.0,695553.0
2019-10-06,1092.0,3051.0,691561.0
2019-10-07,1200.0,3105.0,687664.0
2019-10-08,1032.0,3109.0,683414.0
2019-10-09,1111.0,2775.0,679922.0
2019-10-10,750.0,3001.0,675408.0
2019-10-11,1007.0,2853.0,671659.0
2019-10-12,1238.0,3139.0,667727.0
2019-10-13,1222.0,2943.0,664284.0
2019-10-14,1397.0,2564.0,661864.0
2019-10-15,1070.0,2981.0,657964.0
2019-10-16,1163.0,2704.0,654822.0
2019-10-17,934.0,3273.0,650110.0
2019-10-18,1216.0,2844.0,646807.0
2019-10-19,1073.0,2830.0,643230.0
2019-10-20,1014.0,3034.0,639206.0
2019-10-21,994.0,2996.0,635019.0
2019-10-22,852.0,3055.0,630567.0
2019-10-23,775.0,2908.0,626230.0
2019-10-24,488.0,2874.0,621450.0
2019-10-25,870.0,3175.0,616788.0
2019-10-26,953.0,2753.0,613116.0
2019-10-27,1684.0,2935.0,610358.0
2019-10-28,1218.0,2889.0,606978.0
2019-10-29,1398.0,2772.0,604136.0
2019-10-30,2079.0,3026.0,602195.0
2019-10-31,849.0,2857.0,598136.0
2019-11-01,835.0,3021.0,593742.0
2019-11-02,1306.0,2953.0,590417.0
2019-11-03,1163.0,3073.0,586571.0
2019-11-04,1431.0,2802.0,583794.0
2019-11-05,942.0,3013.0,579628.0
2019-11-06,1300.0,2884.0,576434.0
2019-11-07,1011.0,2883.0,572647.0
2019-11-08,989.0,2946.0,568698.0
2019-11-09,1478.0,2907.0,565797.0
2019-11-10,1239.0,2839.0,562555.0
2019-11-11,895.0,2665.0,558992.0
2019-11-12,968.0,3154.0,554594.0
2019-11-13,950.0,2867.0,550724.0
2019-11-14,928.0,2850.0,546869.0
2019-11-15,979.0,3103.0,542612.0
2019-11-16,1429.0,2881.0,539705.0
2019-11-17,1140.0,2709.0,536549.0
2019-11-18,888.0,2977.0,532349.0
2019-11-19,1098.0,2830.0,528892.0
2019-11-20,891.0,2952.0,524726.0
2019-11-21,976.0,2933.0,520812.0
2019-11-22,1588.0,2918.0,518137.0
2019-11-23,1440.0,3091.0,514825.0
2019-11-24,1231.0,2795.0,511675.0
2019-11-25,1081.0,2927.0,507913.0
2019-11-26,1155.0,2890.0,504471.0
2019-11-27,1431.0,2873.0,501610.0
2019-11-28,1350.0,2501.0,499311.0
2019-11-29,1114.0,2860.0,495822.0
2019-11-30,1421.0,2638.0,493387.0
2019-12-01,2262.0,2420.0,493073.0
2019-12-02,3496.0,2427.0,495194.0
2019-12-03,2918.0,2361.0,496298.0
2019-12-04,1883.0,2598.0,494880.0
2019-12-05,2042.0,2354.0,494251.0
2019-12-06,1879.0,2671.0,492680.0
2019-12-07,2729.0,2373.0,493387.0
2019-12-08,7000.0,2415.0,502482.0
2019-12-09,4101.0,2649.0,505352.0
2019-12-10,2953.0,2464.0,506312.0
2019-12-11,2413.0,2292.0,506552.0
2019-12-12,2726.0,2483.0,507033.0
2019-12-13,3560.0,2430.0,509274.0
2019-12-14,6257.0,2598.0,516522.0
2019-12-15,4417.0,2279.0,520731.0
2019-12-16,3011.0,2137.0,522443.0
2019-12-17,2744.0,2894.0,522117.0
2019-12-18,2141.0,2511.0,521383.0
2019-12-19,2201.0,2771.0,520242.0
2019-12-20,2040.0,2114.0,520079.0
2019-12-21,2372.0,2691.0,519430.0
2019-12-22,2451.0,2124.0,520079.0
2019-12-23,2046.0,2495.0,519188.0
2019-12-24,2160.0,2315.0,518865.0
2019-12-25,2108.0,2385.0,518299.0
2019-12-26,1924.0,2557.0,517006.0
2019-12-27,1936.0,2373.0,516118.0
2019-12-28,2233.0,2426.0,515714.0
2019-12-29,1990.0,2468.0,514744.0
2019-12-30,1662.0,2469.0,513128.0
2019-12-31,1497.0,2504.0,511115.0
2020-01-01,1371.0,2331.0,509194.0
2020-01-02,1356.0,2558.0,506793.0
2020-01-03,1456.0,2457.0,504792.0
2020-01-04,1759.0,2441.0,503434.0
2020-01-05,1620.0,2611.0,501452.0
2020-01-06,1216.0,2447.0,498994.0
2020-01-07,1209.0,2523.0,496377.0
2020-01-08,1581.0,2407.0,494722.0
2020-01-09,1584.0,2415.0,493073.0
2020-01-10,1640.0,2342.0,491659.0
2020-01-11,1605.0,2349.0,490167.0
2020-01-12,1492.0,2471.0,488204.0
2020-01-13,1314.0,2523.0,485790.0
2020-01-14,1371.0,2741.0,483067.0
2020-01-15,1536.0,1958.0,482211.0
2020-01-16,1635.0,2027.0,481433.0
2020-01-17,1521.0,1751.0,480966.0
2020-01-18,1696.0,1961.0,480421.0
2020-01-19,1565.0,2107.0,479340.0
2020-01-20,1283.0,1938.0,478031.0
2020-01-21,1179.0,1995.0,476413.0
2020-01-22,1410.0,1721.0,475796.0
2020-01-23,1376.0,1954.0,474640.0
2020-01-24,1355.0,1893.0,473562.0
2020-01-25,1943.0,1741.0,473947.0
2020-01-26,3627.0,2065.0,477029.0
2020-01-27,4863.0,1806.0,483067.0
2020-01-28,3319.0,1936.0,485790.0
2020-01-29,2619.0,2327.0,486334.0
2020-01-30,2169.0,2035.0,486568.0
2020-01-31,2029.0,1899.0,486801.0
2020-02-01,2331.0,1999.0,487423.0
2020-02-02,2143.0,1882.0,487890.0
2020-02-03,1832.0,2177.0,487112.0
2020-02-04,1682.0,1924.0,486568.0
2020-02-05,1664.0,2038.0,485790.0
2020-02-06,1569.0,1867.0,485167.0
2020-02-07,1563.0,1974.0,484311.0
2020-02-08,1722.0,1853.0,484000.0
2020-02-09,1743.0,1994.0,483378.0
2020-02-10,1336.0,1959.0,482055.0
2020-02-11,1268.0,1637.0,481277.0
2020-02-12,1135.0,1891.0,479726.0
2020-02-13,1155.0,1831.0,478339.0
2020-02-14,1092.0,2042.0,476413.0
2020-02-15,1300.0,1745.0,475488.0
2020-02-16,1278.0,2027.0,473947.0
2020-02-17,1023.0,1789.0,472330.0
2020-02-18,1062.0,1880.0,470652.0
2020-02-19,991.0,1848.0,468896.0
2020-02-20,988.0,1803.0,467218.0
2020-02-21,936.0,1937.0,465157.0
2020-02-22,1229.0,1888.0,463794.0
2020-02-23,1280.0,2057.0,462207.0
2020-02-24,909.0,2463.0,459034.0
2020-02-25,922.0,2070.0,456698.0
2020-02-26,939.0,2187.0,454154.0
2020-02-27,944.0,1967.0,452059.0
2020-02-28,853.0,2218.0,449297.0
2020-02-29,1213.0,2181.0,447298.0
2020-03-01,1226.0,2080.0,445521.0
2020-03-02,1257.0,2034.0,443818.0
2020-03-03,1151.0,2199.0,441679.0
2020-03-04,963.0,2186.0,439189.0
2020-03-05,904.0,2051.0,436846.0
2020-03-06,1212.0,2400.0,434437.0
2020-03-07,1420.0,2041.0,433206.0
2020-03-08,1441.0,1770.0,432554.0
2020-03-09,1395.0,2325.0,430671.0
2020-03-10,1364.0,2096.0,429151.0
2020-03-11,1086.0,1746.0,427775.0
2020-03-12,1142.0,1748.0,426486.0
2020-03-13,1303.0,2092.0,424839.0
2020-03-14,1714.0,1534.0,425197.0
2020-03-15,6420.0,1944.0,434075.0
2020-03-16,7892.0,1450.0,446853.0
2020-03-17,5120.0,1477.0,454079.0
2020-03-18,3117.0,1495.0,457296.0
2020-03-19,2684.0,1592.0,459412.0
2020-03-20,2513.0,1495.0,461376.0
2020-03-21,2206.0,1302.0,463114.0
2020-03-22,2241.0,1941.0,463643.0
2020-03-23,2242.0,1601.0,464852.0
2020-03-24,2530.0,1799.0,466302.0
2020-03-25,2712.0,1593.0,468515.0
2020-03-26,2561.0,1535.0,470499.0
2020-03-27,2422.0,1655.0,471949.0
2020-03-28,2054.0,1780.0,472483.0
2020-03-29,2298.0,1584.0,473870.0
2020-03-30,2397.0,1597.0,475411.0
2020-03-31,2165.0,1676.0,476336.0
2020-04-01,2278.0,1688.0,477414.0
2020-04-02,3097.0,1610.0,480266.0
2020-04-03,3150.0,1701.0,483067.0
2020-04-04,2993.0,1581.0,485867.0
2020-04-05,10654.0,1234.0,504551.0
2020-04-06,12295.0,1384.0,526193.0
2020-04-07,7269.0,1596.0,537380.0
2020-04-08,5569.0,1275.0,545863.0
2020-04-09,5637.0,1474.0,554087.0
2020-04-10,5287.0,1714.0,561106.0
2020-04-11,5544.0,1639.0,568784.0
2020-04-12,6429.0,1545.0,578414.0
2020-04-13,6438.0,1725.0,587617.0
2020-04-14,5479.0,1486.0,595405.0
2020-04-15,5714.0,1745.0,603166.0
2020-04-16,5228.0,1770.0,609914.0
2020-04-17,5284.0,1358.0,617595.0
2020-04-18,5357.0,1691.0,624784.0
2020-04-19,5058.0,1590.0,631561.0
2020-04-20,4648.0,1669.0,637386.0
2020-04-21,4301.0,1857.0,642130.0
2020-04-22,4306.0,1622.0,647357.0
2020-04-23,4571.0,1643.0,653067.0
2020-04-24,4776.0,1462.0,659537.0
2020-04-25,5203.0,1381.0,666983.0
2020-04-26,4836.0,1465.0,673533.0
2020-04-27,4342.0,1772.0,678506.0
2020-04-28,4762.0,1499.0,684830.0
2020-04-29,4544.0,1601.0,690516.0
2020-04-30,4601.0,1359.0,696789.0
2020-05-01,4278.0,1439.0,702244.0
2020-05-02,3739.0,1454.0,706649.0
2020-05-03,3535.0,1434.0,710696.0
2020-05-04,3170.0,1477.0,713875.0
2020-05-05,2949.0,1399.0,716771.0
2020-05-06,2651.0,1613.0,718613.0
2020-05-07,2848.0,1451.0,721231.0
2020-05-08,3037.0,1379.0,724334.0
2020-05-09,3375.0,1652.0,727546.0
2020-05-10,3099.0,1369.0,730766.0
2020-05-11,3060.0,1555.0,733596.0
2020-05-12,3173.0,1548.0,736727.0
2020-05-13,2971.0,1585.0,739378.0
2020-05-14,2541.0,2195.0,739967.0
2020-05-15,2298.0,2028.0,740360.0
2020-05-16,2102.0,1968.0,740458.0
2020-05-17,2462.0,1967.0,741440.0
2020-05-18,6267.0,1944.0,750014.0
2020-05-19,5660.0,2040.0,757142.0
2020-05-20,4429.0,1653.0,762512.0
2020-05-21,3375.0,1487.0,766099.0
2020-05-22,2907.0,1384.0,768902.0
2020-05-23,2733.0,1522.0,771105.0
2020-05-24,2647.0,1598.0,773007.0
2020-05-25,2580.0,1471.0,775009.0
2020-05-26,3117.0,1473.0,778031.0
2020-05-27,3671.0,1423.0,782264.0
2020-05-28,3532.0,1792.0,785490.0
2020-05-29,2774.0,2005.0,786809.0
2020-05-30,2836.0,1906.0,788634.0
2020-05-31,2902.0,1924.0,790460.0
2020-06-01,3260.0,2034.0,792691.0
2020-06-02,3279.0,1951.0,795125.0
2020-06-03,2827.0,2043.0,796451.0
2020-06-04,2407.0,1983.0,797063.0
2020-06-05,2658.0,1957.0,798186.0
2020-06-06,1932.0,2157.0,797471.0
2020-06-07,1817.0,2381.0,796145.0
2020-06-08,1612.0,2369.0,794415.0
2020-06-09,1958.0,2733.0,792691.0
2020-06-10,1845.0,2460.0,791271.0
2020-06-11,1965.0,2879.0,789243.0
2020-06-12,1627.0,3087.0,786200.0
2020-06-13,1580.0,3139.0,782969.0
2020-06-14,1513.0,2902.0,780047.0
2020-06-15,1443.0,3040.0,776721.0
2020-06-16,1361.0,3130.0,773007.0
2020-06-17,1338.0,2874.0,769703.0
2020-06-18,1611.0,3107.0,766500.0
2020-06-19,1454.0,2992.0,763208.0
2020-06-20,1493.0,3336.0,759330.0
2020-06-21,1411.0,3107.0,755750.0
2020-06-22,1356.0,3140.0,751990.0
2020-06-23,1415.0,3031.0,748531.0
2020-06-24,1131.0,3354.0,743895.0
2020-06-25,1497.0,3400.0,739869.0
2020-06-26,1598.0,3498.0,735843.0
2020-06-27,1838.0,3560.0,732132.0
2020-06-28,1438.0,3785.0,727253.0
2020-06-29,1363.0,3836.0,722104.0
2020-06-30,1345.0,3869.0,716868.0
2020-07-01,1063.0,3813.0,711178.0
2020-07-02,1223.0,3829.0,705786.0
2020-07-03,1514.0,4018.0,700617.0
2020-07-04,1566.0,4014.0,695553.0
2020-07-05,1642.0,3812.0,690991.0
2020-07-06,1373.0,3776.0,685963.0
